user_id,created_at,last_seen_at,email,acquisition_source,subscription_plan,plan_status,device_type,plan_start_date,plan_end_date,gender,age_group,age,campaign_id,utm_source,utm_campaign
usr_ba4df410d0dd,2025-06-05 03:19:33,2025-07-20 16:48:00,ihyeonji@example.org,referral,monthly_pro,active,web,2025-06-13,,M,40s,47,cmp_003,google,sem24
usr_23c72cf2e868,2025-06-05 03:36:39,2025-06-14 01:19:00,baeseonghun@example.org,google_cpc,none,none,web,,,F,20s,28,cmp_002,referral,ref_buddy
usr_408881b6a3da,2025-06-05 23:50:13,2025-06-21 10:54:00,areumcoe@example.com,direct,none,none,web,,,M,60s,87,cmp_001,facebook,spring24
usr_5178acac1b8d,2025-06-05 02:27:47,2025-07-05 23:00:00,hayun22@example.net,facebook_ads,none,none,web,,,M,30s,39,cmp_002,referral,ref_buddy
usr_1a1891b835e8,2025-06-05 03:17:37,2025-06-18 19:29:00,eunseo71@example.net,direct,none,none,ios,,,M,30s,38,cmp_003,google,sem24
usr_cd58dd8985e2,2025-06-05 22:36:04,2025-06-17 22:38:00,hyeonjiyun@example.com,direct,none,none,android,,,M,30s,34,cmp_002,referral,ref_buddy
usr_0a510f45ff94,2025-06-05 20:47:40,2025-06-18 02:11:00,wgwag@example.org,google_cpc,none,none,web,,,F,20s,26,cmp_003,google,sem24
usr_c6951caefa68,2025-06-05 00:48:37,2025-06-15 23:39:00,gyeongja61@example.com,facebook_ads,none,none,ios,,,F,50s,59,cmp_002,referral,ref_buddy
usr_f8513c110c41,2025-06-05 18:56:49,2025-07-20 10:01:00,omiyeong@example.org,organic,annual_pro,active,android,2025-06-30,,F,30s,39,cmp_002,referral,ref_buddy
usr_6479854f6fb3,2025-06-05 19:50:31,2025-06-15 15:44:00,geonugim@example.com,facebook_ads,none,none,web,,,M,60s,92,cmp_003,google,sem24
usr_be610ede5caa,2025-06-05 17:13:36,2025-07-04 09:01:00,hanyeongsig@example.org,referral,none,none,ios,,,F,30s,33,cmp_001,facebook,spring24
usr_4268e1b951f1,2025-06-05 17:42:49,2025-07-08 05:03:00,yno@example.org,facebook_ads,annual_basic,active,web,2025-06-29,,F,30s,39,cmp_001,facebook,spring24
usr_5dc31d84d55a,2025-06-05 01:30:31,2025-07-08 13:30:00,jieunbag@example.net,organic,annual_basic,active,web,2025-06-16,,F,60s,81,cmp_002,referral,ref_buddy
usr_840fcb7f2f3d,2025-06-05 17:12:13,2025-06-28 10:39:00,jihunhong@example.org,organic,none,none,web,,,F,30s,38,cmp_003,google,sem24
usr_df6ad6424585,2025-06-05 23:54:35,2025-07-20 20:24:00,mhan@example.net,facebook_ads,monthly_pro,active,android,2025-06-15,,M,30s,30,cmp_002,referral,ref_buddy
usr_02f8e3e33cb1,2025-06-05 03:24:12,2025-06-15 12:47:00,to@example.com,direct,none,none,ios,,,M,10s,14,cmp_002,referral,ref_buddy
usr_603da40ae46d,2025-06-05 00:40:41,2025-06-15 04:00:00,oyang@example.org,referral,none,none,web,,,M,30s,37,cmp_002,referral,ref_buddy
usr_e8f4f3741f5b,2025-06-05 23:16:08,2025-06-13 06:59:00,seonghun67@example.net,organic,none,none,ios,,,F,60s,69,cmp_003,google,sem24
usr_927af2cddd06,2025-06-05 12:39:27,2025-07-19 06:12:00,gimeunseo@example.net,google_cpc,annual_pro,active,web,2025-06-14,,M,20s,20,cmp_001,facebook,spring24
usr_a7dbd8b925c9,2025-06-05 06:22:01,2025-06-18 12:55:00,xgweon@example.net,google_cpc,none,none,android,,,F,10s,14,cmp_001,facebook,spring24
usr_b26664b4c4da,2025-06-05 12:50:15,2025-06-22 20:30:00,zi@example.org,google_cpc,none,none,android,,,F,40s,46,cmp_003,google,sem24
usr_99a58ef5fad8,2025-06-05 21:38:51,2025-06-17 03:49:00,coehayun@example.net,google_cpc,none,none,ios,,,F,20s,26,cmp_002,referral,ref_buddy
usr_66ddbc86db47,2025-06-05 19:23:50,2025-07-20 19:50:00,ijeongho@example.com,organic,annual_pro,active,ios,2025-06-15,,M,20s,28,cmp_001,facebook,spring24
usr_1a7e133c9be3,2025-06-05 23:58:52,2025-06-23 07:45:00,icoe@example.com,referral,none,none,web,,,F,10s,12,cmp_003,google,sem24
usr_253c3a6938bf,2025-06-05 19:59:49,2025-06-20 06:42:00,ji@example.com,google_cpc,none,none,web,,,F,40s,45,cmp_002,referral,ref_buddy
usr_9ca7a7e3115f,2025-06-05 02:56:17,2025-07-14 22:56:00,pi@example.org,referral,annual_pro,active,android,2025-06-18,,F,40s,47,cmp_002,referral,ref_buddy
usr_cf814ae9897a,2025-06-05 13:05:05,2025-07-08 15:55:00,ryuyeweon@example.net,google_cpc,annual_basic,active,android,2025-06-14,,F,40s,42,cmp_003,google,sem24
usr_f6950750adbc,2025-06-05 10:42:46,2025-06-15 12:06:00,gimcaeweon@example.net,direct,none,none,ios,,,M,50s,59,cmp_001,facebook,spring24
usr_9b6db7931d23,2025-06-05 08:32:15,2025-07-04 07:21:00,eunjeong98@example.com,direct,none,none,android,,,M,20s,29,cmp_003,google,sem24
usr_2f48632512ce,2025-06-05 08:52:20,2025-06-13 20:29:00,ijongsu@example.org,facebook_ads,none,none,web,,,F,20s,23,cmp_001,facebook,spring24
usr_77ff91745cf2,2025-06-05 11:50:24,2025-07-13 15:14:00,gyeongsughong@example.org,referral,monthly_pro,active,android,2025-06-20,,F,30s,30,cmp_003,google,sem24
usr_8cd69b115868,2025-06-05 02:19:58,2025-07-19 01:39:00,sumini@example.org,organic,monthly_pro,active,web,2025-06-13,,M,20s,21,cmp_003,google,sem24
usr_06eaf04b14a8,2025-06-05 07:01:47,2025-06-18 19:31:00,zgim@example.org,referral,none,none,android,,,F,30s,33,cmp_001,facebook,spring24
usr_6c69f823cd55,2025-06-05 15:04:37,2025-06-23 16:46:00,ganggyeongja@example.com,google_cpc,none,none,ios,,,M,50s,51,cmp_003,google,sem24
usr_303d4f56f2e6,2025-06-05 22:24:49,2025-07-20 18:48:00,seunghyeoni@example.org,direct,annual_pro,active,ios,2025-06-22,,F,10s,14,cmp_003,google,sem24
usr_d9d3596b3501,2025-06-05 08:14:28,2025-07-04 07:46:00,ojunhyeog@example.com,google_cpc,none,none,web,,,M,20s,22,cmp_002,referral,ref_buddy
usr_0971488a1c62,2025-06-05 10:29:34,2025-06-23 22:31:00,hyejin36@example.com,google_cpc,none,none,ios,,,F,60s,100,cmp_001,facebook,spring24
usr_517402bc532a,2025-06-05 09:58:30,2025-07-19 08:10:00,vnam@example.net,referral,monthly_pro,active,ios,2025-06-14,,M,40s,45,cmp_001,facebook,spring24
usr_16a2bda8bfec,2025-06-05 13:23:58,2025-06-22 04:50:00,ijimin@example.org,referral,none,none,ios,,,M,10s,12,cmp_001,facebook,spring24
usr_3dd43bca944a,2025-06-05 11:49:13,2025-07-19 00:00:00,yeongjayun@example.org,referral,monthly_basic,active,web,2025-06-20,,M,20s,23,cmp_001,facebook,spring24
usr_4028849e6a98,2025-06-05 07:37:07,2025-06-14 05:29:00,bagjeongho@example.com,referral,none,none,android,,,M,60s,63,cmp_001,facebook,spring24
usr_d6c22eba2c60,2025-06-05 01:31:20,2025-07-19 07:20:00,bagjimin@example.net,facebook_ads,monthly_pro,active,web,2025-06-17,,M,30s,32,cmp_002,referral,ref_buddy
usr_11290eea83a4,2025-06-05 17:00:47,2025-06-17 06:55:00,jeonghyi24@example.net,google_cpc,none,none,web,,,F,60s,108,cmp_002,referral,ref_buddy
usr_645c6da2d9f6,2025-06-05 00:33:49,2025-07-15 19:37:00,areumbag@example.org,google_cpc,monthly_basic,active,android,2025-06-15,,M,40s,45,cmp_002,referral,ref_buddy
usr_d6a16bd2178d,2025-06-05 02:03:43,2025-07-18 14:54:00,ijinu@example.com,organic,annual_basic,active,web,2025-06-23,,M,50s,53,cmp_002,referral,ref_buddy
usr_af660f6f4802,2025-06-05 19:03:32,2025-06-18 17:19:00,yeji87@example.com,direct,none,none,ios,,,M,60s,60,cmp_003,google,sem24
usr_b72472630246,2025-06-05 13:22:12,2025-06-22 17:24:00,yhwang@example.net,google_cpc,none,none,web,,,M,40s,40,cmp_003,google,sem24
usr_4160c3f23f52,2025-06-05 09:45:46,2025-07-06 00:06:00,wgim@example.net,facebook_ads,annual_pro,active,ios,2025-07-06,,M,20s,21,cmp_002,referral,ref_buddy
usr_d1f146b3facb,2025-06-05 16:40:08,2025-06-18 04:10:00,hyeonucoe@example.com,facebook_ads,none,none,web,,,F,40s,47,cmp_002,referral,ref_buddy
usr_5d9a0281e099,2025-06-05 22:00:38,2025-07-20 10:21:00,qgim@example.net,referral,monthly_pro,active,ios,2025-06-17,,M,30s,35,cmp_003,google,sem24
usr_bf528045d293,2025-06-05 02:41:29,2025-06-18 00:38:00,ti@example.net,direct,none,none,ios,,,F,20s,23,cmp_002,referral,ref_buddy
usr_564cd4e1a6a7,2025-06-05 04:07:04,2025-07-18 07:12:00,yeongmigim@example.com,referral,monthly_basic,active,web,2025-06-28,,F,40s,43,cmp_002,referral,ref_buddy
usr_4488975015a9,2025-06-05 10:31:51,2025-07-09 11:17:00,seojun99@example.com,referral,annual_pro,active,android,2025-06-15,,M,60s,94,cmp_002,referral,ref_buddy
usr_8cae6fe3d855,2025-06-05 10:42:06,2025-07-14 06:35:00,yeongmisong@example.net,referral,none,none,ios,,,M,30s,34,cmp_001,facebook,spring24
usr_79a7d6c924c2,2025-06-05 15:47:04,2025-06-14 06:22:00,hyeonji04@example.net,referral,none,none,web,,,M,60s,64,cmp_002,referral,ref_buddy
usr_6110c0f8272c,2025-06-05 02:56:23,2025-07-19 19:35:00,junyeong40@example.com,google_cpc,monthly_pro,active,ios,2025-06-14,,M,40s,40,cmp_001,facebook,spring24
usr_65a808b54845,2025-06-05 11:48:08,2025-06-15 17:09:00,gimmisug@example.net,referral,none,none,web,,,F,40s,43,cmp_001,facebook,spring24
usr_b43de418a2ac,2025-06-05 16:29:54,2025-06-14 04:13:00,seojungim@example.net,direct,none,none,web,,,F,50s,55,cmp_001,facebook,spring24
usr_cead2b414312,2025-06-05 02:12:37,2025-06-18 22:43:00,noogja@example.net,facebook_ads,none,none,android,,,M,40s,46,cmp_001,facebook,spring24
usr_f60aa4724e60,2025-06-05 05:08:33,2025-07-01 20:14:00,bagseongho@example.com,google_cpc,none,none,android,,,F,10s,13,cmp_002,referral,ref_buddy
usr_5d0dc6bb6403,2025-06-05 19:37:52,2025-06-21 09:03:00,seonyeongbag@example.com,google_cpc,none,none,ios,,,F,40s,44,cmp_002,referral,ref_buddy
usr_9caa80caacd3,2025-06-05 12:44:01,2025-07-17 21:47:00,ki@example.com,organic,none,none,android,,,F,50s,55,cmp_003,google,sem24
usr_57f3a1e96562,2025-06-05 05:39:36,2025-06-19 07:43:00,gimjuweon@example.com,organic,none,none,android,,,M,50s,50,cmp_003,google,sem24
usr_a7389605fcf9,2025-06-05 07:56:06,2025-06-14 13:12:00,jeongsugim@example.org,facebook_ads,none,none,web,,,F,60s,60,cmp_001,facebook,spring24
usr_005489698224,2025-06-05 23:27:30,2025-07-11 19:34:00,minsugang@example.org,facebook_ads,monthly_pro,active,web,2025-06-13,,F,20s,28,cmp_003,google,sem24
usr_d376bebf861b,2025-06-05 16:34:48,2025-06-19 23:19:00,juareum@example.org,organic,none,none,android,,,F,60s,86,cmp_001,facebook,spring24
usr_2b9ce705a012,2025-06-05 12:16:13,2025-07-19 15:47:00,sangho59@example.org,direct,annual_basic,active,ios,2025-06-19,,F,20s,27,cmp_003,google,sem24
usr_b42c19d62a85,2025-06-05 19:19:25,2025-07-14 11:57:00,bagseongjin@example.org,google_cpc,monthly_basic,active,web,2025-06-20,,M,10s,19,cmp_003,google,sem24
usr_94442cd6ec29,2025-06-05 18:45:21,2025-07-07 02:46:00,hgim@example.net,referral,monthly_pro,active,web,2025-06-17,,M,40s,42,cmp_002,referral,ref_buddy
usr_5562600eff5c,2025-06-05 05:12:25,2025-06-13 06:56:00,bagjaeho@example.com,facebook_ads,none,none,ios,,,F,40s,48,cmp_001,facebook,spring24
usr_2864e6a90d11,2025-06-05 02:27:47,2025-06-19 03:39:00,ujin59@example.com,referral,none,none,android,,,F,40s,44,cmp_002,referral,ref_buddy
usr_7f12c0bb3a56,2025-06-05 11:35:32,2025-07-21 15:25:00,oeunjeong@example.org,referral,monthly_basic,active,web,2025-06-13,,F,40s,49,cmp_001,facebook,spring24
usr_2ad6d9636b24,2025-06-05 07:23:21,2025-06-19 08:40:00,iseongjin@example.net,facebook_ads,none,none,web,,,F,20s,25,cmp_002,referral,ref_buddy
usr_9552e0d3dcf5,2025-06-05 03:30:28,2025-06-18 00:14:00,van@example.com,referral,none,none,web,,,M,60s,70,cmp_003,google,sem24
usr_afc77f85cade,2025-06-05 17:22:39,2025-07-20 20:47:00,ei@example.org,direct,monthly_pro,active,android,2025-06-13,,M,60s,89,cmp_003,google,sem24
usr_fe6ff4465ee6,2025-06-05 08:52:18,2025-06-13 18:24:00,wseo@example.org,direct,none,none,android,,,M,20s,28,cmp_003,google,sem24
usr_37f59058c62c,2025-06-05 04:56:18,2025-07-11 23:07:00,goyeonghyi@example.org,referral,monthly_pro,active,web,2025-06-19,,F,40s,47,cmp_001,facebook,spring24
usr_bb5fc8a95f43,2025-06-05 03:05:03,2025-06-15 23:22:00,boram53@example.net,google_cpc,none,none,web,,,F,50s,56,cmp_003,google,sem24
usr_cb6270de67e9,2025-06-05 09:34:49,2025-07-14 07:09:00,caeweonju@example.org,referral,annual_basic,active,web,2025-06-15,,F,50s,52,cmp_003,google,sem24
usr_957aa800f6e6,2025-06-05 16:31:39,2025-06-16 22:23:00,ocoe@example.com,direct,none,none,ios,,,F,60s,87,cmp_003,google,sem24
usr_6ff4d82c71ba,2025-06-05 16:42:51,2025-07-13 05:45:00,seongmin62@example.org,direct,monthly_pro,active,web,2025-06-20,,M,10s,12,cmp_003,google,sem24
usr_9b122139c566,2025-06-05 03:07:39,2025-06-16 08:46:00,gimyunseo@example.net,google_cpc,none,none,android,,,M,50s,54,cmp_001,facebook,spring24
usr_b1b0bf1f56e9,2025-06-05 06:22:04,2025-07-02 02:55:00,ijeongsu@example.net,direct,none,none,ios,,,M,40s,43,cmp_003,google,sem24
usr_bc143aa92254,2025-06-05 07:14:00,2025-06-29 17:21:00,cjang@example.com,google_cpc,none,none,android,,,F,40s,45,cmp_001,facebook,spring24
usr_ce200b4520b5,2025-06-05 17:41:00,2025-07-01 03:59:00,ihyeonu@example.com,direct,annual_basic,canceled,android,2025-06-19,2025-07-19,M,30s,38,cmp_001,facebook,spring24
usr_5c9bdb21f030,2025-06-05 04:56:13,2025-07-18 02:49:00,bagdoyun@example.net,referral,none,none,web,,,M,40s,43,cmp_002,referral,ref_buddy
usr_ff0e494abe48,2025-06-05 21:32:24,2025-06-19 22:51:00,gimdonghyeon@example.com,organic,none,none,android,,,F,40s,42,cmp_002,referral,ref_buddy
usr_47a48d8ec5c4,2025-06-05 09:45:49,2025-06-15 20:33:00,ihyeonji@example.com,referral,none,none,web,,,M,40s,42,cmp_002,referral,ref_buddy
usr_309ba3484bce,2025-06-05 12:39:42,2025-06-17 20:18:00,yeonggilo@example.org,direct,none,none,ios,,,M,10s,12,cmp_001,facebook,spring24
usr_84f14d490fe7,2025-06-05 13:23:41,2025-06-15 01:20:00,yeji34@example.net,facebook_ads,none,none,android,,,M,10s,11,cmp_003,google,sem24
usr_21ea589e8f30,2025-06-05 03:55:18,2025-06-21 10:26:00,iyejun@example.org,facebook_ads,none,none,ios,,,F,60s,64,cmp_003,google,sem24
usr_dcb5a1386900,2025-06-05 02:09:43,2025-06-13 06:45:00,cunjano@example.com,direct,none,none,android,,,F,20s,27,cmp_001,facebook,spring24
usr_c81a6aed8ac9,2025-06-05 22:11:57,2025-06-18 20:50:00,ijinu@example.net,organic,none,none,web,,,F,10s,10,cmp_002,referral,ref_buddy
usr_e7cf09dc69e0,2025-06-05 03:50:18,2025-07-10 00:42:00,heoeunyeong@example.net,organic,none,none,ios,,,F,40s,47,cmp_002,referral,ref_buddy
usr_4546bfc8133d,2025-06-05 05:58:08,2025-07-10 14:05:00,jihun25@example.com,google_cpc,annual_basic,active,ios,2025-06-14,,M,40s,46,cmp_002,referral,ref_buddy
usr_f1686843b585,2025-06-05 00:20:46,2025-07-09 03:52:00,anmigyeong@example.net,organic,none,none,ios,,,F,20s,25,cmp_001,facebook,spring24
usr_b2fe50c5501e,2025-06-05 04:00:54,2025-07-14 19:22:00,umijeong@example.com,organic,none,none,ios,,,M,10s,19,cmp_002,referral,ref_buddy
usr_e5c5d274997e,2025-06-05 11:10:33,2025-07-13 00:49:00,cunjagim@example.org,google_cpc,none,none,android,,,M,30s,32,cmp_001,facebook,spring24
usr_b4ececf17de7,2025-06-05 18:45:23,2025-06-15 08:14:00,jiyeoni@example.org,facebook_ads,none,none,web,,,F,20s,25,cmp_002,referral,ref_buddy
usr_a4c74fa3f129,2025-06-05 12:46:57,2025-07-05 06:12:00,hyeonji59@example.net,organic,annual_basic,active,ios,2025-06-13,,M,20s,22,cmp_002,referral,ref_buddy
usr_68fc04be08cf,2025-06-05 03:57:38,2025-06-18 15:36:00,baegyeji@example.org,google_cpc,none,none,web,,,M,10s,18,cmp_001,facebook,spring24
usr_db79b8b9bd8a,2025-06-06 06:45:09,2025-07-19 09:55:00,zgim@example.net,direct,annual_basic,active,web,2025-06-21,,M,30s,36,cmp_001,facebook,spring24
usr_f5235486e08c,2025-06-06 18:43:35,2025-07-21 10:36:00,seohyeon33@example.org,direct,monthly_pro,active,android,2025-06-16,,F,10s,11,cmp_002,referral,ref_buddy
usr_af18436fb3d7,2025-06-06 14:08:14,2025-06-15 11:48:00,yeongmi64@example.org,direct,none,none,android,,,M,30s,36,cmp_001,facebook,spring24
usr_cf1437e5c215,2025-06-06 10:19:26,2025-06-17 20:29:00,seonghungweon@example.org,referral,none,none,ios,,,F,30s,36,cmp_003,google,sem24
usr_44029898ab0c,2025-06-06 16:50:53,2025-06-20 22:04:00,hajihu@example.org,direct,none,none,ios,,,M,50s,52,cmp_001,facebook,spring24
usr_df1fc9e8f429,2025-06-06 23:56:55,2025-07-02 01:48:00,ieunseo@example.org,referral,none,none,web,,,F,20s,21,cmp_002,referral,ref_buddy
usr_c2bf1b251624,2025-06-06 18:59:09,2025-07-14 19:39:00,yeonghwangim@example.com,google_cpc,monthly_basic,active,android,2025-06-23,,F,20s,28,cmp_001,facebook,spring24
usr_5fdf94c2d7f0,2025-06-06 08:30:07,2025-06-17 18:01:00,yunseo62@example.org,facebook_ads,none,none,android,,,M,30s,31,cmp_002,referral,ref_buddy
usr_864ce3f1b7ce,2025-06-06 16:58:57,2025-07-05 01:46:00,sunog58@example.org,facebook_ads,annual_basic,active,web,2025-06-14,,F,20s,22,cmp_003,google,sem24
usr_5ac7913570ef,2025-06-06 20:21:29,2025-06-18 08:39:00,seonghyeonjang@example.org,referral,none,none,ios,,,F,50s,58,cmp_001,facebook,spring24
usr_7e64e6d8654f,2025-06-06 07:38:50,2025-06-15 14:38:00,donghyeoni@example.com,referral,none,none,android,,,F,20s,25,cmp_002,referral,ref_buddy
usr_949e270a7743,2025-06-06 19:46:11,2025-06-15 16:26:00,hyeonjeong14@example.net,direct,none,none,web,,,M,10s,19,cmp_001,facebook,spring24
usr_8225c7835077,2025-06-06 22:27:31,2025-07-05 10:24:00,gyeongsu01@example.org,direct,annual_pro,active,ios,2025-06-20,,F,40s,43,cmp_003,google,sem24
usr_8833c1caeff8,2025-06-06 01:05:07,2025-07-08 05:50:00,bagseonghyeon@example.net,facebook_ads,monthly_pro,active,web,2025-06-21,,F,20s,23,cmp_002,referral,ref_buddy
usr_cebc51eef8ac,2025-06-06 16:12:01,2025-06-16 13:22:00,ygim@example.org,organic,none,none,web,,,F,10s,19,cmp_003,google,sem24
usr_b3a3a0cb7233,2025-06-06 14:48:15,2025-07-14 09:31:00,seongsugim@example.com,google_cpc,monthly_basic,active,android,2025-06-17,,F,30s,35,cmp_001,facebook,spring24
usr_cc02bb90ac47,2025-06-06 16:20:27,2025-06-15 09:42:00,haeun14@example.net,google_cpc,none,none,android,,,F,50s,58,cmp_003,google,sem24
usr_2b49736a2d40,2025-06-06 05:30:32,2025-06-22 17:21:00,minjun63@example.com,referral,none,none,ios,,,F,40s,44,cmp_001,facebook,spring24
usr_32e9c2771603,2025-06-06 03:35:23,2025-06-17 13:18:00,gyeongsug38@example.org,direct,none,none,android,,,F,30s,31,cmp_002,referral,ref_buddy
usr_6b5c44b1431c,2025-06-06 23:23:09,2025-06-17 15:19:00,seoyeonjang@example.org,organic,none,none,android,,,F,10s,13,cmp_001,facebook,spring24
usr_568cc9b8d624,2025-06-06 07:25:07,2025-07-19 01:19:00,seoyeoni@example.org,google_cpc,annual_basic,active,ios,2025-06-14,,F,50s,54,cmp_003,google,sem24
usr_fb869878c4e2,2025-06-06 12:54:10,2025-07-20 07:58:00,cseo@example.net,organic,monthly_pro,active,ios,2025-06-19,,M,10s,11,cmp_003,google,sem24
usr_567c8eac68cb,2025-06-06 23:55:29,2025-06-15 15:21:00,geonu94@example.net,organic,none,none,ios,,,M,40s,45,cmp_001,facebook,spring24
usr_e79e5a447181,2025-06-06 18:04:33,2025-07-16 01:20:00,gyeongsug50@example.net,facebook_ads,monthly_pro,active,web,2025-06-18,,M,30s,32,cmp_002,referral,ref_buddy
usr_ae6c0a78e615,2025-06-06 19:33:06,2025-06-21 05:36:00,jeongungi@example.org,organic,none,none,web,,,M,60s,65,cmp_003,google,sem24
usr_3cbe14b0a543,2025-06-06 09:17:48,2025-06-24 18:06:00,ogsun61@example.net,referral,none,none,ios,,,F,20s,29,cmp_002,referral,ref_buddy
usr_3fe931837077,2025-06-06 12:21:57,2025-06-29 09:48:00,misug71@example.net,google_cpc,none,none,ios,,,F,40s,44,cmp_001,facebook,spring24
usr_3b6df0c19f12,2025-06-06 14:10:35,2025-06-21 08:01:00,yeongja40@example.org,facebook_ads,none,none,web,,,F,60s,115,cmp_003,google,sem24
usr_840da5819061,2025-06-06 07:56:41,2025-07-10 01:04:00,jiyeong75@example.net,facebook_ads,none,none,android,,,F,20s,24,cmp_002,referral,ref_buddy
usr_9e24fc3954a6,2025-06-06 23:00:10,2025-06-14 22:46:00,lcoe@example.com,referral,none,none,web,,,F,30s,38,cmp_003,google,sem24
usr_3d5968a79fa4,2025-06-06 01:59:52,2025-07-20 14:27:00,ogsun16@example.net,google_cpc,none,none,ios,,,F,30s,38,cmp_001,facebook,spring24
usr_c7202743c952,2025-06-06 02:03:47,2025-07-16 12:39:00,yejungu@example.com,organic,monthly_pro,active,web,2025-06-17,,M,10s,15,cmp_001,facebook,spring24
usr_4e0a0a841482,2025-06-06 02:42:06,2025-07-07 11:49:00,jeongsungim@example.org,direct,none,none,ios,,,M,10s,19,cmp_003,google,sem24
usr_6df9f6d495f6,2025-06-06 15:27:55,2025-06-14 09:46:00,yeongsig36@example.org,google_cpc,none,none,android,,,M,50s,52,cmp_003,google,sem24
usr_b86be914e4c9,2025-06-06 21:32:17,2025-06-26 21:59:00,ago@example.org,referral,none,none,android,,,M,30s,38,cmp_001,facebook,spring24
usr_593859dbcfcc,2025-06-06 15:47:17,2025-06-15 05:46:00,jinubag@example.org,organic,none,none,ios,,,M,20s,24,cmp_003,google,sem24
usr_2d14546cc8ff,2025-06-06 07:46:40,2025-06-15 01:25:00,yunyeongsug@example.com,referral,none,none,web,,,M,20s,20,cmp_002,referral,ref_buddy
usr_2e8624c66719,2025-06-06 20:40:10,2025-06-19 14:41:00,ni@example.com,google_cpc,none,none,android,,,F,40s,43,cmp_003,google,sem24
usr_8fae2985760d,2025-06-06 13:50:16,2025-07-06 05:03:00,ggim@example.com,referral,monthly_basic,active,ios,2025-06-16,,F,30s,31,cmp_003,google,sem24
usr_aed0a6663185,2025-06-06 15:28:36,2025-07-10 06:57:00,haeun89@example.org,google_cpc,monthly_basic,active,web,2025-06-15,,F,60s,76,cmp_002,referral,ref_buddy
usr_7994b4888c77,2025-06-06 15:19:47,2025-06-25 06:47:00,janghyeonu@example.org,google_cpc,none,none,android,,,M,60s,63,cmp_002,referral,ref_buddy
usr_bc6a541d9bf3,2025-06-06 02:39:33,2025-07-06 17:03:00,seoyeonbag@example.net,direct,annual_pro,active,android,2025-06-22,,F,20s,29,cmp_001,facebook,spring24
usr_9a370b379fb0,2025-06-06 15:39:49,2025-07-16 11:40:00,dgwag@example.com,organic,monthly_pro,active,android,2025-06-18,,F,10s,13,cmp_003,google,sem24
usr_4ba481f484f8,2025-06-06 06:23:19,2025-06-23 19:15:00,gimjunho@example.org,referral,annual_pro,canceled,web,2025-06-18,2025-07-18,M,30s,37,cmp_001,facebook,spring24
usr_40e652865b70,2025-06-06 13:08:04,2025-06-16 13:04:00,ggim@example.net,direct,none,none,ios,,,M,10s,18,cmp_003,google,sem24
usr_08cd296e5d29,2025-06-06 10:00:54,2025-06-26 20:39:00,gimyeonghyi@example.org,referral,none,none,web,,,F,20s,25,cmp_003,google,sem24
